index,Test Batch Nº,Test Execution Site,Grease Mass (g)_OB,Parts Assembly Site_OB,Outer Race Track Case Depth (mm)_OB,Outer Race Track Surf. Hardness (HRC)_OB,Inner Race Track Case Depth (mm)_OB,Inner Race Track Surf. Hardness (HRC)_OB,Manufacturing Place - Outer Race_OB,Manufacturing Place - Inner Race_OB,Joint Endurance Torque Class_OB,Joint Endurance Torque Class_OB_2000,Joint Endurance Torque Class_OB_2300,Joint Endurance Torque Class_OB_2600,Joint Endurance Torque Class_OB_2900,Joint Endurance Torque Class_OB_3300,Joint Endurance Torque Class_OB_3700,Joint Endurance Torque Class_OB_4100,Joint Endurance Torque Class_OB_4600,Joint Endurance Torque Class_OB_5100,Joint Endurance Torque Class_OB_5600,Joint Endurance Torque Class_OB_6200,DamageGradingSum,Temp_RI_max,Temp_24hr_max,Temp_Stable_max,Life left after BI,MacDmg_Reported,Obsv_Pred_50,Obsv_Pred_10,copy_joint_Endurance,Grade_copy,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9
2150,200809EMB08,GKN BIR,195.0,GKN ARC,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,47.7,56.4,54.1,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2151,192036EMB16,GKN CEL,126.0,GKN VLG,,,,,GKN CEL,GKN CEL,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,48.1,49.5,51.6,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2152,192036EMB05,GKN CEL,,GKN VLG,,,,,GKN CEL,GKN CEL,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,49.9,51.2,53.3,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2153,192036EMB05,GKN CEL,,GKN VLG,,,,,GKN CEL,GKN CEL,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,50.6,51.0,52.5,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2154,210887EMB13,GKN CEL,186.0,GKN VLG,,,,,GKN CEL,GKN CEL,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,51.1,59.8,60.1,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2155,230116EMB20,GKN CEL,186.0,GKN VLG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,51.9,51.9,72.8,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2156,230116EMB20,GKN CEL,186.0,GKN VLG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,52.15,52.15,54.99,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2157,192036EMB16,GKN CEL,126.0,GKN VLG,,,,,GKN CEL,GKN CEL,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,52.4,52.9,53.2,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2158,230116EMB20,GKN CEL,186.0,GKN VLG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,53.24,53.24,78.64,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2159,230116EMB20,GKN CEL,186.0,GKN VLG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,56.7,55.8,52.61,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2160,200809EMB08,GKN BIR,195.0,GKN ARC,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,58.2,74.0,71.1,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2161,170484EMB01,GKN POA,194.0,GKN POA,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,68.0,75.0,74.0,0.995206616,0.550453858,0.670549224,1.982188901,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2162,180864ESL04,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,54.0,73.0,72.0,0.993359826,0.553863597,0.674702883,1.9944674,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2163,221544EHT27,GKN ZUM,,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,27.0,50.0,50.0,0.999988407,2.399350244,0.643360928,1.996629978,6200,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2164,110009ESL24,GKN ZUM,206.0,GKN VIG,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,51.0,56.0,71.0,0.993359826,1.640582172,0.694720378,2.002419348,4100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2165,110009ESL24,GKN ZUM,206.0,GKN VIG,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,61.0,76.0,72.0,0.993359826,1.640582172,0.694720378,2.002419348,4100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2166,180465ESL02,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,63.0,67.0,67.0,0.993359826,2.40835171,0.645774578,2.004120587,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2167,180465ESL02,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,62.0,69.0,68.0,0.993359826,0.557683346,0.679356007,2.008222348,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2168,110210ESL13,GKN ZUM,214.0,GKN MOS,,,,,GKN MOS,GKN MOS,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,60.0,74.0,76.0,0.992689003,2.419876398,0.648864803,2.013710908,4600,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2169,151943ESL01,GKN LOH,76.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,68.0,98.0,94.0,0.993359826,3.36519882,0.612333064,2.029061695,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,140064ESL09,GKN DLD,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,60.0,69.0,68.0,0.992289748,2.439830704,0.654215344,2.030315972,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2171,140064ESL09,GKN DLD,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,60.0,73.0,68.0,0.992289748,2.439830704,0.654215344,2.030315972,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2172,180864ESL03,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,53.0,74.0,72.0,0.993359826,3.369018569,0.613028107,2.031364829,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,171487ESL01,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,71.0,85.0,80.0,0.993359826,2.444639325,0.655504726,2.034317487,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2175,222198EMB17,GKN ZUM,,GKN MOS,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,46.0,57.0,66.0,0.984566664,4.478644927,0.584648964,2.045323527,5600,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,222198EMB17,GKN ZUM,,GKN MOS,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,48.0,58.0,62.0,0.984566664,4.478644927,0.584648964,2.045323527,5600,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,110009ESL17,GKN ZUM,206.0,GKN VIG,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,59.0,72.0,72.0,0.993359826,1.046611211,0.75187587,2.046961101,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2178,110009ESL17,GKN ZUM,206.0,GKN VIG,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,65.0,76.0,76.0,0.993359826,1.046611211,0.75187587,2.046961101,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2179,171537EMB50,GKN DLD,101.0,GKN BRU,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,42.0,52.0,44.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2180,150984EMB22,GKN BRU,,GKN FIR,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,49.0,58.0,59.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2181,150984EMB22,GKN BRU,,GKN FIR,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,49.0,60.0,60.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2182,150984EMB22,GKN BRU,,GKN FIR,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,50.0,62.0,60.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2183,150984EMB26,GKN BRU,,GKN FIR,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,50.0,66.0,66.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2184,150984EMB26,GKN BRU,,GKN FIR,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,51.0,64.0,65.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2185,150984EMB26,GKN BRU,,GKN FIR,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,52.0,67.0,65.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2186,150984EMB26,GKN BRU,,GKN FIR,,,,,GKN VIG,GKN VIG,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,54.0,68.0,68.0,0.995049045,0.568638702,0.69270155,2.047672676,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2187,183264EMB18,GKN AUB,88.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,44.0,55.0,58.0,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2188,183264EMB18,GKN AUB,88.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,45.0,51.0,59.0,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2189,183264EMB18,GKN AUB,88.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,45.0,57.0,58.0,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2190,212809EMB13,GKN OLE,104.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,45.1,54.72,59.22,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2191,212809EMB13,GKN OLE,104.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,47.84,61.08,66.18,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2192,230084EMB17,GKN OLE,,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,52.5,72.9,77.5,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2193,230084EMB17,GKN OLE,,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,55.1,75.9,79.3,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2194,230084EMB17,GKN OLE,,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,55.1,76.5,80.9,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2195,212809EMB13,GKN OLE,104.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,55.93,77.24,79.52,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2196,212809EMB13,GKN OLE,104.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,56.25,78.45,78.28,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2197,230084EMB18,GKN OLE,112.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,76.1,73.8,72.5,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2198,230084EMB18,GKN OLE,112.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,77.5,73.3,73.2,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2199,230084EMB18,GKN OLE,112.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,79.5,74.2,73.5,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2200,230084EMB18,GKN OLE,112.0,GKN ESK,,,,,,,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,84.7,79.1,78.6,0.995029476,0.568671862,0.692741944,2.047792086,5100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2201,221544ESL10,GKN ZUM,207.0,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,79.0,75.0,78.0,0.993827371,2.468445655,0.661888147,2.054128031,6200,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2202,171491ESL06,GKN LOH,208.0,GKN ZUM,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,69.0,87.0,77.0,0.993359826,3.412945682,0.621021104,2.057850879,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,110210ESL13,GKN ZUM,214.0,GKN MOS,,,,,GKN MOS,GKN MOS,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,58.0,75.0,100.0,0.992689003,3.413077841,0.621045152,2.057930564,4600,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,191192ESL02,GKN ZUM,,GKN VIG,1.6,58.0,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,50.0,66.0,70.0,0.993359826,3.414855557,0.621368626,2.059002446,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,161966ESL02,GKN ZUM,,GKN SDS,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,54.0,67.0,75.0,0.993359826,0.572962342,0.6979685,2.063242138,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2206,231553EMB21,GKN OLE,60.0,GKN OLE,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,35.6,58.2,64.4,0.979047189,2.487776508,0.667071515,2.070214286,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2207,221544ESL10,GKN ZUM,207.0,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,55.0,72.0,72.0,0.993827371,1.05866527,0.760535395,2.070536417,6200,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2209,210026EMB04,GKN OLE,,GKN OLE,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,38.7,42.0,48.93,0.966431189,5.789136274,0.566257766,2.071025033,4100,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,210026EMB04,GKN OLE,,GKN OLE,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,38.8,43.13,48.88,0.966431189,5.789136274,0.566257766,2.071025033,4100,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,172142ESL07,GKN ZUM,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,46.0,56.0,65.0,0.993359826,0.576782091,0.702621623,2.076997086,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2213,220558EMB17,GKN OLE,120.0,GKN MOS,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,48.9,63.3,67.4,0.986386881,2.509271506,0.672835176,2.088101445,3300,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2214,220558EMB17,GKN OLE,120.0,GKN MOS,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,50.6,64.2,78.2,0.986386881,2.509271506,0.672835176,2.088101445,3300,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2215,220558EMB17,GKN OLE,120.0,GKN MOS,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,51.8,64.5,82.6,0.986386881,2.509271506,0.672835176,2.088101445,3300,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2216,120677ESL01,GKN LOH,100.0,GKN VIG,,,,,,,2300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,44.0,55.0,53.0,0.992373873,2.509613729,0.67292694,2.088386227,2300,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2217,150079ESL02,GKN LOH,205.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,47.0,56.0,54.0,0.993359826,2.51530468,0.674452909,2.093121977,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2218,180121ESL08,GKN ZUM,,GKN ZUM,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,40.0,77.0,78.0,1.0,1.074118686,0.771636987,2.100760192,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2219,130045ESL22,GKN ZUM,,GKN VIG,,,,,GKN VIG,GKN VIG,2600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,50.0,61.0,59.0,0.99233372,2.533858161,0.679427833,2.108561339,2600,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2220,230921EMB59,GKN DLD,147.0,GKN CEL,,,,,,,3700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,38.0,74.0,66.0,0.998000983,1.0800161,0.775873635,2.112294349,3700,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2221,230921EMB59,GKN DLD,147.0,GKN CEL,,,,,,,3700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,39.0,72.0,65.0,0.998000983,1.0800161,0.775873635,2.112294349,3700,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2222,230921EMB59,GKN DLD,147.0,GKN CEL,,,,,,,3700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,42.0,63.0,56.0,0.998000983,1.0800161,0.775873635,2.112294349,3700,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2223,230921EMB60,GKN CEL,147.0,GKN CEL,,,,,,,3700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25,42.4,63.42,79.48,0.998000983,1.0800161,0.775873635,2.112294349,3700,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2224,230921EMB60,GKN CEL,147.0,GKN CEL,,,,,,,3700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25,42.73,66.26,82.58,0.998000983,1.0800161,0.775873635,2.112294349,3700,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2225,231845EMB11,GKN OLE,,GKN VIG,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,48.2,61.9,62.6,0.994875961,0.588620555,0.717042946,2.119627493,2900,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2226,241824ESS10,GKN POA,111.0,GKN POA,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,54.0,72.5,65.5,1.0,1.084028603,0.77875618,2.120141996,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2227,221544EHT33,GKN ZUM,,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,25.0,43.0,47.0,0.999991573,1.742721573,0.737972294,2.127086017,6200,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2228,221544EHT33,GKN ZUM,,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,26.0,43.0,46.0,0.999991573,1.742721573,0.737972294,2.127086017,6200,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2229,241207EMB04,GKN POA,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,28.5,34.5,35.5,0.967047517,1.089864498,0.782948633,2.131555833,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2230,241207EMB04,GKN POA,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,30.0,36.0,37.5,0.967047517,1.089864498,0.782948633,2.131555833,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2231,241207EMB04,GKN POA,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,31.0,38.5,39.5,0.967047517,1.089864498,0.782948633,2.131555833,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2233,241205EMB05,GKN POA,,GKN MIS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,40.0,46.0,40.0,0.967047517,1.089864498,0.782948633,2.131555833,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2234,210861EMB04,GKN OLE,70.0,GKN OLE,,,,,GKN VIG,GKN VIG,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,47.7,59.0,56.9,0.994548412,1.096294176,0.787567655,2.144130992,4600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2235,210861EMB04,GKN OLE,70.0,GKN OLE,,,,,GKN VIG,GKN VIG,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,50.1,61.3,59.6,0.994548412,1.096294176,0.787567655,2.144130992,4600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
